"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2013","st","Østfold","Halden","Halden","0101","A","Arbeiderpartiet",1,36.59529,6118,868
"2013","st","Østfold","Halden","Halden","0101","SV","Sosialistisk Venstreparti",1,2.39263,400,55
"2013","st","Østfold","Halden","Halden","0101","RØDT","Rødt",1,0.79555,133,31
"2013","st","Østfold","Halden","Halden","0101","SP","Senterpartiet",1,3.74447,626,70
"2013","st","Østfold","Halden","Halden","0101","KRF","Kristelig Folkeparti",1,6.26271,1047,172
"2013","st","Østfold","Halden","Halden","0101","V","Venstre",1,4.44431,743,127
"2013","st","Østfold","Halden","Halden","0101","H","Høyre",1,23.37002,3907,708
"2013","st","Østfold","Halden","Halden","0101","FRP","Fremskrittspartiet",1,17.66958,2954,472
"2013","st","Østfold","Halden","Halden","0101","DEMN","Demokratene i Norge",2,0.05982,10,0
"2013","st","Østfold","Halden","Halden","0101","KRISTNE","De Kristne",2,0.85537,143,37
"2013","st","Østfold","Halden","Halden","0101","KSP","Kristent Samlingsparti",2,0.17347,29,5
"2013","st","Østfold","Halden","Halden","0101","KYST","Kystpartiet",2,0.04187,7,1
"2013","st","Østfold","Halden","Halden","0101","MDG","Miljøpartiet De Grønne",2,2.48834,416,72
"2013","st","Østfold","Halden","Halden","0101","PIR","Piratpartiet",2,0.49049,82,10
"2013","st","Østfold","Halden","Halden","0101","PP","Pensjonistpartiet",2,0.6161,103,27
"2013","st","Østfold","Halden","Halden","0101","BLANKE","Blanke",3,0.64003,107,10
"2013","st","Østfold","Halden","Halden","0101","Andre","Andre",0,4.72545,790,152
"2013","st","Østfold","Halden","Halden","0101","Andre2","Andre2",0,0,0,0
"2013","st","Østfold","Moss","Moss","0104","A","Arbeiderpartiet",1,35.52365,6136,1232
"2013","st","Østfold","Moss","Moss","0104","SV","Sosialistisk Venstreparti",1,3.68784,637,155
"2013","st","Østfold","Moss","Moss","0104","RØDT","Rødt",1,1.55155,268,67
"2013","st","Østfold","Moss","Moss","0104","SP","Senterpartiet",1,0.67157,116,20
"2013","st","Østfold","Moss","Moss","0104","KRF","Kristelig Folkeparti",1,3.31153,572,123
"2013","st","Østfold","Moss","Moss","0104","V","Venstre",1,4.49256,776,139
"2013","st","Østfold","Moss","Moss","0104","H","Høyre",1,28.03219,4842,1088
"2013","st","Østfold","Moss","Moss","0104","FRP","Fremskrittspartiet",1,18.76339,3241,730
"2013","st","Østfold","Moss","Moss","0104","DEMN","Demokratene i Norge",2,0.04632,8,3
"2013","st","Østfold","Moss","Moss","0104","KRISTNE","De Kristne",2,0.29526,51,17
"2013","st","Østfold","Moss","Moss","0104","KSP","Kristent Samlingsparti",2,0.04632,8,2
"2013","st","Østfold","Moss","Moss","0104","KYST","Kystpartiet",2,0.02895,5,2
"2013","st","Østfold","Moss","Moss","0104","MDG","Miljøpartiet De Grønne",2,2.81943,487,105
"2013","st","Østfold","Moss","Moss","0104","PIR","Piratpartiet",2,0.39368,68,10
"2013","st","Østfold","Moss","Moss","0104","PP","Pensjonistpartiet",2,0.33578,58,28
"2013","st","Østfold","Moss","Moss","0104","BLANKE","Blanke",3,0.52683,91,18
"2013","st","Østfold","Moss","Moss","0104","Andre","Andre",0,3.96573,685,167
"2013","st","Østfold","Moss","Moss","0104","Andre2","Andre2",0,0,0,0
"2013","st","Østfold","Sarpsborg","Sarpsborg","0105","A","Arbeiderpartiet",1,39.43967,11473,2206
