"region","nivå","kjønn","statistikkvariabel","år","antall"
"Lebesby","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Lebesby","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Gamvik","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
"Gamvik","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Gamvik","Videregående skolenivå","Begge kjønn","Personer 16 år og over","2021",0
"Gamvik","Videregående skolenivå","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Gamvik","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over","2021",0
"Gamvik","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Gamvik","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Gamvik","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Deatnu - Tana","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
"Deatnu - Tana","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Deatnu - Tana","Videregående skolenivå","Begge kjønn","Personer 16 år og over","2021",0
"Deatnu - Tana","Videregående skolenivå","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Deatnu - Tana","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over","2021",0
"Deatnu - Tana","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Deatnu - Tana","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Deatnu - Tana","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Berlevåg","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
"Berlevåg","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Berlevåg","Videregående skolenivå","Begge kjønn","Personer 16 år og over","2021",0
"Berlevåg","Videregående skolenivå","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Berlevåg","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over","2021",0
"Berlevåg","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Berlevåg","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Berlevåg","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Båtsfjord","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
"Båtsfjord","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Båtsfjord","Videregående skolenivå","Begge kjønn","Personer 16 år og over","2021",0
"Båtsfjord","Videregående skolenivå","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Båtsfjord","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over","2021",0
"Båtsfjord","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Båtsfjord","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Båtsfjord","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Vardø","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
"Vardø","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Vardø","Videregående skolenivå","Begge kjønn","Personer 16 år og over","2021",0
"Vardø","Videregående skolenivå","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Vardø","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over","2021",0
"Vardø","Universitets- og høgskolenivå, kort","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Vardø","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over","2021",0
"Vardø","Universitets- og høgskolenivå, lang","Begge kjønn","Personer 16 år og over (prosent)","2021",0
"Unjárga - Nesseby","Utdanningsnivå i alt","Begge kjønn","Personer 16 år og over","2021",0
